conversation_id	condition	participant_gender	participant_age	utterance_id	parent_id	parent_info_need	parent_info_need_subtype	parent_text	utterance_text	info_need	info_need_subtype	nugget_1	nugget_2	nugget_3	excel_how_to	excel_recipe	wikipedia	serious_eats	stack_excahnge
4f7f5758	active	female	25-34	-NKiMeHQajWxfGRK988R	-NKiMYpY37Nf4jGdRuBS	ingredient		which is the best brand in the UK?	let me see what I can find			0	0	0	0	0	0	0	0.0
4f7f5758	active	female	25-34	-NKiMx2IN7c69-RNmhtL	-NKiMYpY37Nf4jGdRuBS	ingredient		which is the best brand in the UK?	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
4f7f5758	active	female	25-34	-NKiNshHBM9U-pwwABbM	-NKiNDrvAPhM7z8ZJD55	ingredient		is this suitable for freezing	that is a great question!  A jar of pesto should be stored in the refrigerator after opening and lasts for two to three weeks, but it may start to lose flavor from the moment you open the jar.  However, make sure to check the colour of the leaves. Once they turn from green to brown, it is all over for the pesto.To boost the 'shelf-life' of the pesto in the fridge, make sure that it is completely covered with olive oil before sealing the container.			2	4	Four.	0	0	0	1	1.0
4f7f5758	active	female	25-34	-NKiObajKnWAVmc5ex4A	 	 	 	 	Do you have any other questions about this step?			0	0	0. There are no facts present in this text, only a question.	0	0	0	0	0.0
4f7f5758	active	female	25-34	-NKiP2CvHuhT97XJpOwj	-NKiOq2501T9pLRt_ZqZ	preparation		thanks a lot! any other steps or tips to get the best results?	No that is all!			0	0	0	0	0	0	0	0.0
4f7f5758	active	female	25-34	-NKiP5U5RDUUna6kdjV6	-NKiOq2501T9pLRt_ZqZ	preparation		thanks a lot! any other steps or tips to get the best results?	This is also the last step in the recipe! Well done!			0	1	1	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKieR66d49uo_DukJFe	 	 	 	 	Do you have any questions about the ingredients?			0	0	0 (There are no facts in this text. It is a question.)	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKiecR-_8E5YjQR7iuU	-NKieUi58Fj26Stb5vF7	ingredient		what is kosher salt?	That is a great question! Kosher salt or kitchen salt is coarse edible salt without common additives such as iodine. Used in cooking and not at the table, it consists mainly of sodium chloride and may include anticaking agents.			1	2	2	0	0	1	0	0.0
a9780bf6	active	female	45-54	-NKif1iWYte6gInugGLR	-NKiepnFBLRV7OBFuQHU	ingredient		would rock salt be a suitable alternative?	I'm sorry, I do not think I have this information			0	0	0 (There are no facts in this text.)	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKifHNLftX339AZCjAl	-NKif8lS-KljORXxGBzz	preparation	video	do you have a video of the recipe?	yes, I do!			0	0	0. There are no discernible facts in the given text.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKifHvGyo8BD_ipQHg2	-NKif8lS-KljORXxGBzz	preparation	video	do you have a video of the recipe?	https://cdn.jwplayer.com/v2/media/MULAFKQe/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/MULAFKQe.mp4			0	0	There are no facts in this text. It is just a URL link to a video.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKifgVSYd_PsQx61OAp	-NKif8lS-KljORXxGBzz	preparation	video	do you have a video of the recipe?	"Also as a reminder,  to go to the next step in the recipe simply type ""next"". To go to a previous step type ""previous""."			0	2	2	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKigf7q0mE7fsJh0KhK	 	 	 	 	Do you have any other questions, or would you like to go to the first step?			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKiit4YdkRA53GXaaqW	 	 	 	 	An error has occurred could you please refresh the page?			0	0	Zero.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKij5px0MnUEkX1PYo2	 	 	 	 	Unfortunately, I can't update your screen. I'll send you the steps over chat.			0	1	There is only one fact in this text: the message sender cannot update the recipient's screen.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKij9L2lOSI2wRebi-P	 	 	 	 	Step 1:  If desired, you can spatchcock the duck (see note). To do so, use poultry shears to remove the backbone by cutting along both sides of the spine from the cavity to neck ends, then flip the duck and press down on the breast to flatten it.			0	2	2 facts.	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKijKPSY_DSv-4tDR5H	 	 	 	 	Are you planning to spatchcock the duck?			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKijfpLRCQbxpEhIxiR	-NKijQnUP3WGooPrkmt8			no, leave it whole to roast, as shown in the video	Ok that is great!			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKijqPkBUspSYeuYcsE	-NKijQnUP3WGooPrkmt8			no, leave it whole to roast, as shown in the video	With spatchcoking, you would get slightly less crisping on the skin over the breast, which is centered in a protective pocket of cooler air.  Spatchcocking also requires doing (easy enough with poultry shears, but not as easy as leaving the bird whole); and you lose that classic roast duck shape for the table.			1	2	2	1	0	0	0	0.0
a9780bf6	active	female	45-54	-NKijtAAv0FXBzNplX8F	 	 	 	 	Step 2:  Trim away any excess skin around the duck's neck and cavity openings. Cut off duck wingettes and wing tips at the joint, leaving the drumettes connected to the duck; remove neck and any giblets from the cavity. Refrigerate trimmed wing ends, neck, and spine (if using) until ready to make the sauce; reserve giblets and trimmed skin for another use, or discard.			0	6	6	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKik8yN2byoxN-sWhfT	 	 	 	 	Step 3:  Prick duck skin all over with a sharp paring knife, especially where the skin is thickest, being careful not to cut into the meat below. In a large pot of boiling water and while wearing heavy kitchen gloves to protect your hands from the heat, dip the duck into the water for 2 minutes. Remove, allowing boiling water to drain off before transferring duck, breast side up, to a wire rack set in a rimmed baking sheet.			0	4	4	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKikOD6jjWDNFZoVB_P	 	 	 	 	In this step, blanching the duck in boiling water is crucial			0	1	1	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKikXWrOG6DpFW6Fem6	-NKikPjz2Fglb0hSrjO9			I understand. then leave to dry for several hours/overnight in refrigerator ready for the oven.	Exactly! That's part of step 4			0	0	The text does not contain any facts.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKikZ2u6QkOdToiiX7_	 	 	 	 	Step 4:  Season duck all over, inside and out, with kosher salt. Refrigerate uncovered for at least 1 hour and up to 24 hours.			0	1	1	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKikiR_1_GSin3GGog9	 	 	 	 	Step 5:  When ready to roast the duck and make the sauce, preheat oven to 425°F (220°C) and set rack in middle position. Set trimmed wings and neck (plus backbone, if you've spatchcocked the duck) on a rimmed baking sheet along with the diced carrot, onion, and celery and drizzle lightly with oil, rubbing to coat all over; if using tomato paste (it will help darken an overly white stock), rub it all over the duck and vegetables as well.			0	5	5	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKil-QovAVaWTuY-uma	 	 	 	 	Making a good brown stock is very important when making sauce bigarade			0	1	1	1	0	0	0	0.0
a9780bf6	active	female	45-54	-NKil3cRp2VnXhVCeiD_	 	 	 	 	Step 6:  Roast duck trimmings and vegetables, stirring one or twice, until browned all over, about 25 minutes (check often, as you do not want anything to scorch or burn).			0	1	1	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKilShb_w79sHnc9p67	 	 	 	 	Step 7:  Add stock to a large saucepan and bring to a simmer. Transfer roasted duck trimmings and vegetables to the stock. Pour some boiling water onto the baking sheet and scrape up any browned bits, then add that liquid to the stock, as well.			0	3	Three.	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKilqzLW5hg2haZtEbL	 	 	 	 	Do you have any questions about this step?			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKilw11acpUYkcrLft3	 	 	 	 	Ok let's go to step 8			0	1	1	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKilxJWvP2IJpgQqnKc	 	 	 	 	Step 8:  Gently simmer stock and vegetables until reduced by about half, about 2 hours (timing can vary wildly as evaporation rates depend on the pot dimensions and other factors, so keep an eye on it); occasionally skim off and discard any scum or rendered fat that accumulates on the surface.			0	2	2	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKim8zGzZQGvx4onW5V	 	 	 	 	Would you like to go to step 9?			0	0	There are no facts in this text, only a question.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKimCRkmWaj2-bA2wT4	 	 	 	 	Step 9:  Fine-strain stock and discard solids. Add stock to a smaller saucepan and continue to gently simmer until reduced to about 1 cup (225ml); continue to occasionally skim off any scum. Set aside.			0	2	2	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKimStgSFx32YsDe_ll	 	 	 	 	Step 10:  Meanwhile, increase oven to 450°F (230°C). Roast duck (you can leave it on the wire rack set in the rimmed baking sheet) for 30 minutes; this can produce some smoke, so open your windows if necessary.			0	2	Two.	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKimbTE4fYZ7FWjN92Q	 	 	 	 	Do you know why duck handles high heat very well?			0	0	0 (There are no facts provided in this statement, just a question.)	1	0	0	0	0.0
a9780bf6	active	female	45-54	-NKimkGDiWC8dXX9oWXr	-NKimfRfJ2Nw68z8kx8b	knowledge	science	fat has a high smoke point?	That's correct!  Duck handles high heat so well for two reasons. First, the meat all over is on the darker side, giving it a richer, oilier texture that can better withstand the drying effects of high temperatures. Second, and even more important, is the duck's luxuriously fatty skin, which insulates the meat and bathes it in mouth-coating rendered fat, ensuring each bite is unctuous.			2	2	Two.	1	0	0	0	0.0
a9780bf6	active	female	45-54	-NKimxJCJ4ND_WCSFJmC	-NKimu5fJteizUGhe8od			once duck roasted what next?	Step 11:  Reduce oven to 300°F (150°C) and continue to roast duck until an instant-read thermometer registers around 175°F in the thickest parts of the thigh and breast, about 45 minutes if the duck is spatchcocked and 1 hour if whole (it's okay if some parts of the duck get hotter, it's meant to be well done and will not harm the duck). Remove duck from oven and set aside to rest.			0	3	There are three facts in this text: 1. Reduce oven to 300°F (150°C) 2. Continue to roast duck until an instant-read thermometer registers around 175°F in the thickest parts of the thigh and breast 3. Remove duck from oven and set aside to rest.	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKinLd5WVdOuYQC_gPW	-NKinF8V3eO-x0bkRvJ0	preparation		does the sauce need completing?	Yes, it does. We are going to make the sauce in the next few steps.			0	2	Two.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKinNnST-9ZDvLElylf	 	 	 	 	Would you like to go to the next step?			0	0	0 facts.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKinRbG04R9XE_OqHl5	 	 	 	 	Step 12:  While duck is roasting, add sugar to a small saucepan. Add 1/4 cup water and set over medium heat. Stir with a fork until syrup comes to a boil, then simmer without stirring until syrup is honey-colored, roughly 6 minutes, shaking and swirling as needed to ensure even caramelization. Continue cooking until syrup is a rich mahogany color, about 4 minutes longer.			0	3	There are three facts in this text.	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKineFykSM6iaObFR_M	 	 	 	 	The sauce we are making in this step is called sauce gastrique			1	1	1	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKinlXE2mTldtgwRjZo	 	 	 	 	And the sweetness in sauce bigarade isn't meant to come from the orange component but comes from the gastrique			1	1	1	1	0	0	0	0.0
a9780bf6	active	female	45-54	-NKinvWvwGywXp9UR60q	 	 	 	 	Do you have any other questions about this step?			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKioThW-1tPyqSRIG4o	 	 	 	 	Or would you like to go to the next step?			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKioxe1MrX2R4zltOiQ	-NKio_F6Wl9Anyp1DN6X	preparation		add to the stock?	Not yet. You should first add vinegar to the sauce			0	1	There is only one fact in this text, which is that vinegar should be added to the sauce before continuing.	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKip-IzfE3Kr7BcMMGU	 	 	 	 	Step 13:  Remove from heat and add vinegar in very small increments while carefully swirling the saucepan; the caramel will boil and bubble violently at first, so adding the vinegar in very small amounts at first will help prevent a boil-over. Once the gastrique has calmed down, you can add the remaining vinegar more quickly, swirling the whole time. Some of the caramel may seize up at first, but it will dissolve back into the solution on its own.			0	3	3	0	1	0	0	0.0
a9780bf6	active	female	45-54	-NKipBmAJpOsMpo8HhLk	-NKip8fJUQJZliLa8YjX			Do you have the next step?	Yes, let me show it to you			0	0	0	0	0	0	0	0.0
a9780bf6	active	female	45-54	-NKipCr1Y1NXU_4vAbvG	 	 	 	 	Step 14:  Return gastrique to medium heat and bring back to a boil, then reduce heat to maintain a strong simmer and cook until it is very slightly reduced, about 2 minutes; stir, if needed, to dissolve any last traces of hardened sugar, then set aside.			0	1	There is only one fact in this text: the duration of time needed to cook the gastrique until slightly reduced (about 2 minutes).	0	1	0	0	0.0
2424a396	active	female	45-54	-NKnaaZYGmA-IRYLy81k	-NKnaXW0bJaikIH_Mdbm	equipment		what is ramekin?	That is a great question! Let me see what I can find			0	0	0	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnamskjZsn2YwJcOg-	-NKnaXW0bJaikIH_Mdbm	equipment		what is ramekin?	A ramekin is a small glazed ceramic or glass bowl used for cooking and serving various dishes.			1	1	1	0	0	2	0	0.0
2424a396	active	female	45-54	-NKnax-UzmxjJgn44Ljf	-NKnarQN1Iqf0A1GOAOk			next	before proceeding to the next step, do you have any other questions about the ingredients?			0	0	0. There are no facts in this sentence, only a question.	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnb_UM-pZBFty2LyXr	-NKnbCzNJSkQtXqLkLhi	ingredient		what is cream of tartar? does it mean tartar sauce?	Cream of tartar is a typical acid (KCHO) which is a derivative of tartaric acid.  In confectionery and candy making, cream of tartar is commonly used as the acidulant. The use of cream of tartar imparts a honey-like flavor to the syrup.			2	3	Three.	0	0	2	0	0.0
2424a396	active	female	45-54	-NKncDAreLJ68Nvsl63V	 	 	 	 	Do you have any questions about this step?			0	0	0. There are no facts stated in this text, only a question.	0	0	0	0	0.0
2424a396	active	female	45-54	-NKncQpcs1Pmnqbbj1_a	-NKncLZ9_lqohMXtOFXG	preparation	video	could you show the video how to make the paste?	I'm sorry but I do not have a video for this recipe.			0	1	1	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnclbbwdFJKAgZGguW	 	 	 	 	Egg yolks are extremely important when making Savory Cheese Soufflé			1	1	1	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnd62cWyclaSo8Zogq	-NKncxb_1HnVRK-9G_6F	knowledge	ingredient	why are egg yolks important?	Egg yolks get whisked in for even more richness, and, when in the oven, coagulation—as the eggs cook, they set, just like when you fry or scramble them, allowing the soufflé to hold onto its loft for at least some time before deflating.			2	2	Two facts.	1	0	0	0	0.0
2424a396	active	female	45-54	-NKndK5Y3k6nYianoS0h	 	 	 	 	Have you managed to find Dijon mustard for this step?			0	0	0	0	0	0	0	0.0
2424a396	active	female	45-54	-NKndavbNo9jDUzIhYyo	-NKndT9X0FRGSvg07ehY	ingredient		can you show me Dijion mustard?	I'm sorry but I do not have a picture. But if you'd like I can tell you more about it.			0	0	0. There are no facts in this text.	0	0	0	0	0.0
2424a396	active	female	45-54	-NKndtXwF5u5e0NY3B3Z	-NKndex_Ih9uA2rD_8rK			yes, please.	"Dijon mustard originated in 1856, when Jean Naigeon of Dijon substituted verjuice, the acidic ""green"" juice of not-quite-ripe grapes, for vinegar in the traditional mustard recipe. In general, mustards from Dijon today contain white wine rather than verjuice."			1	2	2	0	0	1	0	0.0
2424a396	active	female	45-54	-NKnePL4JYG9wHV2KwQH	-NKneBQxB4ze4djiFQT3	knowledge	science	what is the purpose of cream of tartar?	Cream of tartar prevents accidental overbeating of the egg whites.			1	1	1	0	0	0	0	0.0
2424a396	active	female	45-54	-NKneWlmmI9gmW3Q97ER	 	 	 	 	Are you planning to use an electric hand blender?			0	1	0	0	0	0	0	0
2424a396	active	female	45-54	-NKnei4DLl4T8tMr_7Ld	-NKneZ4fCl9KU8LKm-yQ			yes	That's great! However, I would recommend beating the egg whites by hand			0	1	"There is only one fact in this text: ""I would recommend beating the egg whites by hand."""	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnfArHx7VQvLPkNaBM	-NKneuspsEStoUgLxxYQ	time		How long do I have to beat the egg whites by hand usually?	It should take a couple of minutes at most, especially if you're using the right kind of whisk (a French whisk).			0	1	1	1	0	0	0	0.0
2424a396	active	female	45-54	-NKnfOPtFCzrq68xksg6	 	 	 	 	In this step, gently folding egg whites is key			0	1	1	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnfVyot8pNZ5YwbmrY	-NKnfSWSqG_-vxvqWKaW	preparation	video	Can you show the video?	I'm sorry but I do not have a video for this recipe			0	1	"There is only 1 fact in this text: ""I do not have a video for this recipe."""	0	0	0	0	0.0
2424a396	active	female	45-54	-NKnflI0u3f0a2a5DSUT	 	 	 	 	Do you have any questions about this step?			0	0	0. There are no facts in this text. It is a question.	0	0	0	0	0.0
2424a396	active	female	45-54	-NKng0gF7LB3PnOSibKp	-NKnfq_Kaz0Iy-oY5sNW	knowledge	step_importance	what is the reason filling batter up not to the top?	That's because the Soufflé will rise in the oven.			0	1	1	0	0	0	0	0.0
2424a396	active	female	45-54	-NKngAg9JoZWtacpvXwP	 	 	 	 	In this step, remember to set the right temperature based on how you'd like your Soufflé to be.			0	1	1	0	0	0	0	0.0
