conv_id	condition	utterance_id	participant	length_char	length_words	utterance
1vNO49Y	active	-NKI7PAT7-k3fYXzCezg	agent	105	21	If you have all the ingredients and you do not have any further question we can start with the first step
1vNO49Y	active	-NKI7XkMTJSUOyrgOuuz	user	18	3	lets start cooking
1vNO49Y	active	-NKI7fj25auGp7BsVwxK	user	78	11	i am familiar with spatchcocking poultry and have spatchcocked chickens before
1vNO49Y	active	-NKI7sJd9VuCZ5vgdvS5	agent	75	14	That is great to hear. Can you tell me how you usually spatchcock chickens?
1vNO49Y	active	-NKI7zB_B71RNbYmRogm	user	52	11	i would do it exactly the same as your recipe states
1vNO49Y	active	-NKI89-gTAh_269l-KlI	user	16	3	next step please
1vNO49Y	active	-NKI8EGhn5NETGAVRjmw	user	13	3	ok. next step
1vNO49Y	active	-NKI8PDe-wA4oqeWIEeT	agent	116	21	Remember to refrigerate trimmed wing ends, neck, and spine as you'll be using those parts later on to make the sauce
1vNO49Y	active	-NKI8VM_m0luXCBSLded	user	2	1	ok
1vNO49Y	active	-NKI8WSKhxAqVx_j2kg9	agent	76	13	However, if you prefer there are alternative approaches to make a good stock
1vNO49Y	active	-NKI8bbEz36DHeO0SK1r	agent	42	8	that do not require to spatchcock the duck
1vNO49Y	active	-NKI8mMxhPsmm4R8N5vk	user	57	12	i would use the duck wings and gibletss to make the stock
1vNO49Y	active	-NKI90oOUHRuB9oIEl37	user	9	2	next step
1vNO49Y	active	-NKI95ZyXnbjOCra_Pwf	agent	299	59	That is a really good approach! An alternative would be to make a Beef or veal since those bones give up enough gelatin to make a truly spectacular sauce.  If you don't want to do that, a brown chicken stock is your next best choice; it won't have quite as much gelatin as a good beef or veal stock.
1vNO49Y	active	-NKI9Dk3mtSfc8w9vuII	agent	53	8	When making sauces gelatin is an essential ingredient
1vNO49Y	active	-NKI9KFL2K6yvM0sgYLm	user	43	7	why is gelatin eseential for making sauces?
1vNO49Y	active	-NKI9TdHJiGnh_b3sVuf	agent	146	25	That is a great question! Gelatin is an essential ingredient in sauces, as it creates a rich and lip-sticking texture which is essential in sauces
1vNO49Y	active	-NKI9Z1IKMc-tl9c20jg	user	11	1	interesting
1vNO49Y	active	-NKI9_WQf6hzz35VDG3_	user	21	5	what is the next step
1vNO49Y	active	-NKI9goGFX6hJYjV-IOc	user	51	11	this step is to ensure a crispy skin, am I correct?
1vNO49Y	active	-NKI9zmYd_k6KkEuUK1-	agent	347	60	Precisely.   Unlike a chicken, which has delicate white meat that reaches kindling-level dryness north of 155°F, and beef, which is loaded with loins that turn to jerky at high heat, duck is one of those special creatures whose every part is just as delicious served well-done as pink. More precisely,  If the skin is great, the duck will be, too.
1vNO49Y	active	-NKIA6h7wCDfewjALOFE	agent	133	23	In this context, blanching the birds in boiling water first, and pricking the skin all over, can help the fat render more completely.
1vNO49Y	active	-NKIAAE6MnTjGv_HDlYe	user	25	5	it also tightens the skin
1vNO49Y	active	-NKIAJ8dSY16EQlWOEdL	agent	243	39	Correct! You truly are an expert!  As you mentioned, blanching also helps set the bird into picture-perfect form; the skin tightens in the hot water, and because the duck is buoyant, any potentially asymmetrical effects of gravity are negated.
1vNO49Y	active	-NKIAOjHRNAwjYim8NYW	user	16	3	next step please
1vNO49Y	active	-NKIA_XRI6PvDTrvEFaa	user	151	30	this step is to make sure that the skin is fully dried out, so to ensure crispy skin. the air circulating in the fridge dries the skin out even further
1vNO49Y	active	-NKIAlmbjaSVP9FZHJOL	agent	58	9	Exactly! As aforementioned, you really want the skin right
1vNO49Y	active	-NKIAqwj4eMTN5sHTAAT	user	16	3	next step please
1vNO49Y	active	-NKIAvgwNJh6_wexeTJx	user	2	1	ok
1vNO49Y	active	-NKIB5tG3YRqdKB3wtxH	agent	79	15	In this step, you are just roasting the duck and the ingredients for the sauce.
1vNO49Y	active	-NKIB7GwwlWlwpP5xxEb	user	3	1	yes
1vNO49Y	active	-NKIBDq9R45YKKDh3dfd	agent	38	9	Would you like to go to the next step?
1vNO49Y	active	-NKIBG4SdUVFrjELcUzs	user	57	11	then we make the stock from the roasted neck and backbone
1vNO49Y	active	-NKIBGSkTR7_lNt2CM_0	user	10	2	yes please
1vNO49Y	active	-NKIBIMtW5PSTSQ5eios	user	2	1	ok
1vNO49Y	active	-NKIBLGWoB0dxwgf4VBR	user	9	2	next step
1vNO49Y	active	-NKIBVCKu0PslC4suhv1	user	36	7	the browned bits are full of flavour
1vNO49Y	active	-NKIBcJN0ttDNGHlOK0K	agent	191	35	Yes exactly!  Making the sauce for duck à l'orange allows us to combine the powers of a good stock with the enhanced flavor of an integral sauce by infusing the stock with the duck trimmings.
1vNO49Y	active	-NKIBh6r6T_AtH2ubJoo	agent	51	11	Hence, Duck à l'orange is only as good as its sauce
1vNO49Y	active	-NKIBhFT72jO0jj-Xtqh	user	16	3	next step please
1vNO49Y	active	-NKIBsMLbb7X8OZTwA7u	user	94	18	skimming off the fat takes away the impurities of the stock - which can give it a bitter taste
1vNO49Y	active	-NKIBvPiA4MYsj5V5S-Z	user	28	6	skimming off the scum i mean
1vNO49Y	active	-NKIC2E2mMOsFr8Z0KKv	agent	83	14	Yes precisely.  It's essential for your enhanced stock to be strained of any solids
1vNO49Y	active	-NKIC5Ftz60sJIdwWUov	user	16	3	next step please
1vNO49Y	active	-NKICGPYtwIU6n81IxEp	user	12	3	ok next step
1vNO49Y	active	-NKICLQmMCKtElW3QsvU	user	33	8	this is to crisp up the skin yes?
1vNO49Y	active	-NKICc45Sejqx2LEqb9P	agent	137	24	Yes that is correct!  Remember that as you have spatchcocked the bird you get better browning and crisping on the skin around the thighs.
1vNO49Y	active	-NKICfArrPQuJXrIvf1x	user	9	2	next step
1vNO49Y	active	-NKIChuu2Jk-KtYvwI3P	agent	123	22	However,  you get slightly less crisping on the skin over the breast, which is centred in a protective pocket of cooler air
1vNO49Y	active	-NKICkAeuq0lmOHxlhgz	user	2	1	ok
1vNO49Y	active	-NKICsI3whUo2Ctlu4GB	user	16	3	next step please
1vNO49Y	active	-NKID2RdzODHFA0gg7c8	agent	122	23	Can you tell me why duck is one of those special creatures whose every part is just as delicious served well-done as pink?
1vNO49Y	active	-NKIDArvMlQrZuTv6UER	user	54	11	isn't it something to do with fat content of the bird?
1vNO49Y	active	-NKIDHOULwMFx5c5Hheq	agent	393	66	Wow! That is correct! Duck handles high heat so well for two reasons.  First, the meat all over is on the darker side, giving it a richer, oilier texture that can better withstand the drying effects of high temperatures. Second, and even more important, is the duck's luxuriously fatty skin, which insulates the meat and bathes it in mouth-coating rendered fat, ensuring each bite is unctuous.
1vNO49Y	active	-NKIDKZt8G5r1b8OYI-q	agent	109	22	This is, in the end, great news, because what it means is that it's really, really hard to ruin a roast duck.
1vNO49Y	active	-NKIDPvjqXVn671n_UVs	user	9	2	next step
1vNO49Y	active	-NKIDTiOH0n7YfgoBxBJ	user	2	1	ok
1vNO49Y	active	-NKIDXkFQckcUNmwQtGE	agent	48	9	In this step, we are making "la sauce Gastrique"
1vNO49Y	active	-NKIDZ9PrLv9dPk0STa_	user	2	1	ok
1vNO49Y	active	-NKIDf8YcgLT7A6WJK5J	agent	38	9	Would you like to go to the next step?
1vNO49Y	active	-NKIDiLMrp1nG9Y1d3O9	user	3	1	yes
1vNO49Y	active	-NKIDlGW4Rnm1RGBBBnK	user	2	1	ok
1vNO49Y	active	-NKIDssbS0Hg5fQEOlBE	agent	68	11	When making Gastrique, how do you usually combine sugar and vinegar?
1vNO49Y	active	-NKIDuG6pEy4JdJo21AI	user	103	18	the vingar is added to counteract the sweetness of the sugar, producing a slightly sweet and sour sauce
1vNO49Y	active	-NKIE26820NylUgderwu	user	38	6	add vinegar gradually in small amounts
1vNO49Y	active	-NKIE6qtvaX8q60YmGqb	agent	225	41	That is correct.  A gastrique is a sweet-sour mixture of caramel and wine vinegar, added in small doses to a sauce to flavor it. When done right, the acidity is bright and sharp, but lightly rounded out by the darkened sugar.
1vNO49Y	active	-NKIEEHm6Zn3J_N9i6TF	user	9	2	next step
1vNO49Y	active	-NKIEVCBYc8M9GJsx7O5	agent	431	79	Before proceeding to the next step, let me give you a tip on how to make this sauce.  A much, much better approach is to use the wet technique for making a caramel.  You basically add water to the sugar first, which wets and dissolves it, speeding up the caramelization process while helping to prevent scorching.  The water cooks off as the mixture boils and it's clear to the eye when the caramel reaches a nice deep amber color.
1vNO49Y	active	-NKIEYGDSCgPLBl7cofK	agent	89	17	At this point, you can add the vinegar in very small additions, gently swirling as you do
1vNO49Y	active	-NKIEako1EZEDYCltAQF	user	2	1	ok
1vNO49Y	active	-NKIEfYnb_LfadEom5UF	agent	28	7	ok let's go to the next step
1vNO49Y	active	-NKIEq_SZCeTozA-mKDI	user	9	2	next step
1vNO49Y	active	-NKIExDGd2CwMyTw1Zp2	agent	58	10	In this step, I would recommend blanching the orange zest.
1vNO49Y	active	-NKIF7fC8sIJ_JZWrB3O	user	49	10	is this to soften the zest so it's more palatable
1vNO49Y	active	-NKIFKD0kuH0ikk2eGAE	agent	97	17	Yes!  Blanching the orange zest in boiling water softens it and strips away some of its intensity
1vNO49Y	active	-NKIFSsmWOF2aPzFcRaG	user	9	2	next step
1vNO49Y	active	-NKIFWgU6VKfsjz4H2U_	user	2	1	ok
1vNO49Y	active	-NKIFiYIwqmQh_KN2gtf	user	9	2	next step
1vNO49Y	active	-NKIFpURhXeBzjE9NLVW	user	2	1	ok
1vNO49Y	active	-NKIFwDSfBq8J6HulgsB	user	9	2	next step
1vNO49Y	active	-NKIG4ttxBHn9ufLwWQ1	user	2	1	ok
1vNO49Y	active	-NKIG5gtJqq_o74YK6j_	user	9	2	next step
1vNO49Y	active	-NKIGEVtrTGESe3x_l05	agent	355	64	In this step, stir in the gastrique one teaspoon at a time, tasting as you go, until the sauce hits a perfect sweet-sour balance.  It should lean sour and have some intensity to it, but be careful—too much gastrique can quickly ruin a sauce. Whisking constantly, work the butter into the sauce, making sure to keep the sauce below the boil, lest it break.
1vNO49Y	active	-NKIGH4LnQnU1J0hK5-Q	user	2	1	ok
1vNO49Y	active	-NKIGISXgPpB58WoHCbu	user	9	2	next step
1vNO49Y	active	-NKIGJUAN32gDRBMaF7F	agent	120	22	It should be silky and glossy, the butter helping to enrich, thicken, and temper the acidic edge of the sauce even more.
1vNO49Y	active	-NKIGKnIY7xfpN3nPLYk	user	2	1	ok
1vNO49Y	active	-NKIGVM-36pKsUjSignS	user	2	1	ok
1vNO49Y	active	-NKIGVy6QhQb-lystS4M	user	9	2	next step
1vNO49Y	active	-NKIGaozgyUuR9xlGTnz	user	40	7	cornstarch helps to thicken up the sauce
1vNO49Y	active	-NKIGmglaGyHkIe8dCzi	agent	14	2	Yes precisely.
1vNO49Y	active	-NKIGobYlW-0-JM-WsvY	user	9	2	next step
1vNO49Y	active	-NKIGqU_-UPbET3j7KQC	user	2	1	ok
1vNO49Y	active	-NKIGqziFNsBL3F3wZMH	user	9	2	next step
1vNO49Y	active	-NKIGvgMZhBa9I43tecG	user	35	6	it's all coming together now! Great
1vNO49Y	active	-NKIH0b0XXU_B2b76SIZ	agent	47	10	Well done! This is the last step in the recipe!
1vNO49Y	active	-NKIHAT3F-OFrtOMCETR	user	9	2	thank you
ea5def48	active	-NKXnWy7TJA8t_e5KGBj	agent	252	47	Hey there! Happy to have you on board for our masterclass :-) Today you will be learning how to prepare the best Pesto. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.
ea5def48	active	-NKXnoXHzlF1T4uMQm34	user	5	1	start
ea5def48	active	-NKXnr5xnUy78luSin6s	agent	74	12	Do you have any questions regarding the tools required or the ingredients?
ea5def48	active	-NKXnyGQCgdSl1Sjuw1C	user	52	10	is it important that the mortar is made from marble?
ea5def48	active	-NKXoIn9vtbpN59W3Vzn	agent	220	39	Yes, the type of mortar you use plays a crucial role.  A Thai granite mortar produces a much better pesto compared to a ceramic one. However,  the most effective is the Italian marble mortar with the large wooden pestle.
ea5def48	active	-NKXoMm9eVm_t8mJVNW5	agent	98	17	That large pestle head is perfect for efficiently smashing the garlic to paste, and the pine nuts.
ea5def48	active	-NKXofz-LgKvmGU68VH6	agent	80	12	The picture above shows the difference between ceramic and Thai granite mortars.
ea5def48	active	-NKXohFPoVveJffyNkmi	user	89	17	That was very informative. Also, it says 'see note' in the recipe. I cannot see the note.
ea5def48	active	-NKXoqy7X_3c4fjIcbeO	agent	49	10	I'm sorry, I do not think I have this information
ea5def48	active	-NKXp0SQoQ8POz9n4PCi	user	30	6	So is this note not important?
ea5def48	active	-NKXp6I2z19LvQa2I9Vw	agent	14	4	No, it is not.
ea5def48	active	-NKXp7IbKypfBmLTapQz	agent	75	14	Are you planning to use Pecorino Fiore Sardo or a different type of cheese?
ea5def48	active	-NKXpEtCp-QYYrbx8_PM	user	38	7	You mean a different type of Pecorino?
ea5def48	active	-NKXpUfGKx3xHmqP6Hyb	agent	195	28	So,  historically, the cheeses of true Ligurian pesto were Parmigiano-Reggiano and Pecorino Sardo (or Fiore Sardo), a Sardinian sheep's-milk cheese. However,  Pecorino Romano can be used as well.
ea5def48	active	-NKXpdlKmu6TDXR9Rbg2	user	79	16	OK fine, I can only get Pecorino Romano, but that should not be a problem then.
ea5def48	active	-NKXpnqVGf5cSZP6CG93	agent	105	15	That's perfect! However, remember that Pecorino Romano is saltier, sharper, and tangier than Fiore Sardo.
ea5def48	active	-NKXpw5V6iZron_LCTz-	user	33	7	Does that mean I should use less?
ea5def48	active	-NKXqBWuc5-KrL_dP-TT	agent	113	20	No, you can still use  3/4 ounce (about 2 tablespoons). However, you might be careful when adding coarse sea salt
ea5def48	active	-NKXqKJhX7uiwuKFLQbg	user	48	11	Ah, OK. Shall we start then? What do I do first?
ea5def48	active	-NKXqNcMHrcmzE5o62vZ	agent	45	10	Sure! Would you like to go to the first step?
ea5def48	active	-NKXqPl3srVRhBYPFEzp	user	4	1	Yes.
ea5def48	active	-NKXqWz5wuWYAxtF1G2I	user	26	5	How long should that take?
ea5def48	active	-NKXqaZmnOYY1WOCWAla	agent	54	10	I'm not sure I understand you.  Can you rephrase this?
ea5def48	active	-NKXqjtXF6AEP57YnLfY	user	85	18	In the picture you say I should pound the garlic to a paste. How long does that take?
ea5def48	active	-NKXr1V_Dx4x5Rg9h1Q8	agent	106	22	It should not take long. The goal is to pound the garlic into a rough paste as shown in the picture below.
ea5def48	active	-NKXr5wBADgZvuB3l7TB	user	30	6	So it should be really creamy?
ea5def48	active	-NKXrSgOzMmXjz_x0k-V	agent	159	30	Not very creamy. Once you add the pine nuts and smack them down into crumbled bits, you should obtain a sticky beige paste when you grind them with the garlic.
ea5def48	active	-NKXrUCBxz_xdB4laxDF	agent	25	6	let me show you a picture
ea5def48	active	-NKXryyPyiwOTN0e5LFE	user	95	19	Why does this picture not appear in the big picture section. Not so easy to see in this thread.
ea5def48	active	-NKXsAm8HS_ZqJpCW0wK	agent	21	4	I'm sorry about that.
ea5def48	active	-NKXsHEGDPkc-gp7TKtc	agent	49	9	But a great suggestion for a new feature! Thanks!
ea5def48	active	-NKXsTmJLsvXN3ttYTRg	user	247	46	One question I wanted to ask: pine nuts are very expensive and I appreciate that the genuine pesto uses them. I have seen that commercial pestos use cashews. Can then be used as a substitute and what is the consequence for taste of the final dish?
ea5def48	active	-NKXsqWNyg7jBrpn0xD2	agent	172	31	That is a great question!  As you mentioned most recipes for pesto sauce call for pine nuts, but walnuts are not unheard of. So the flavour will only be affected marginally
ea5def48	active	-NKXsyzyHBSPkJ7uy3xr	user	37	8	Thank you. So, what is the next step?
ea5def48	active	-NKXt35KvJkEX55dxFer	agent	71	14	It's also worth noting that toasting nuts in this step is not worth it.
ea5def48	active	-NKXt8ABQMy0jmSWBEyn	agent	29	7	Let me show you the next step
ea5def48	active	-NKXtQG220ALOm7PIHZt	user	30	5	Yes, so more arm exercises ;-)
ea5def48	active	-NKXtUL0hnRRnw4RouZh	agent	35	7	Exactly! But it will be worth it :)
ea5def48	active	-NKXteQR9x0u2bo31keV	agent	38	9	Would you like to go to the next step?
ea5def48	active	-NKXtgZrm-zmR7vzPd6N	user	11	2	Yes please.
ea5def48	active	-NKXtx_QxRJ5jRackGdP	user	87	18	So I have to make sure that each handful is ground down properly before I add the next?
